seed,init_weight,loc_weight,loc_platt,loc_thresh,pipeline_acc_uncal,pipeline_loc_precision_uncal,pipeline_loc_recall_uncal,pipeline_loc_f1_uncal,pipeline_macroF1_damage_uncal,pipeline_f1_no_damage_uncal,pipeline_f1_minor_uncal,pipeline_f1_major_uncal,pipeline_f1_destroyed_uncal,pipeline_acc_cal,pipeline_loc_precision_cal,pipeline_loc_recall_cal,pipeline_loc_f1_cal,pipeline_macroF1_damage_cal,pipeline_f1_no_damage_cal,pipeline_f1_minor_cal,pipeline_f1_major_cal,pipeline_f1_destroyed_cal
0,../weights\dpn92_cls_cce_0_tuned_best.pth,,,0.5,0.9499291181564329,nan,nan,nan,0.5505542149190706,0.843773797398749,0.5556979171318219,0.6249715040437096,0.17777364110200214,0.9507024288177488,nan,nan,nan,0.5489572353368795,0.856543342237678,0.48027589089768974,0.631945068036372,0.22706464017577813
0,../weights\dpn92_cls_cce_1_tuned_best.pth,,,0.5,0.944305896759033,nan,nan,nan,0.6322259698938519,0.817384948167334,0.5469867058025861,0.5778851956596321,0.586647029945855,0.9330760240554807,nan,nan,nan,0.5850522815971223,0.7701875864200323,0.48753417843748154,0.5712830822192091,0.5112042793117665
0,../weights\dpn92_cls_cce_2_tuned_best.pth,,,0.5,0.94845175743103,nan,nan,nan,0.6484994806080021,0.8267997614264557,0.5709288103028513,0.661222621730828,0.5350467289718733,0.9310047626495359,nan,nan,nan,0.4687377468630985,0.7442691031254395,0.49931822251197083,0.6206133327232779,0.010750329091705708
0,../weights\res34_cls2_0_tuned_best.pth,,,0.5,0.9532181024551389,nan,nan,nan,0.5859980940295799,0.8659225894338601,0.47658507557893076,0.6057005933516484,0.39578411775388045,0.9331150054931638,nan,nan,nan,0.4531957639906862,0.7813392781964895,0.4489017190918075,0.5567826419065257,0.025759416767921865
0,../weights\res34_cls2_1_tuned_best.pth,,,0.5,0.947032570838928,nan,nan,nan,0.5791451934786187,0.8278921538584834,0.5377051609296806,0.601180488529213,0.3498029705970976,0.934966444969177,nan,nan,nan,0.4670705396658082,0.7852773378923577,0.4712826637950892,0.5650545251047382,0.046667631871047575
0,../weights\res34_cls2_2_tuned_best.pth,,,0.5,0.9467030763626096,nan,nan,nan,0.5925646959030283,0.8242381525618444,0.5532966457480508,0.5998846019109354,0.39283938339128244,0.9429776668548582,nan,nan,nan,0.4775722435296094,0.8279977989646978,0.46511494697288575,0.5956360768506129,0.02154015133024131
0,../weights\res50_cls_cce_0_tuned_best.pth,,,0.5,0.9521400928497312,nan,nan,nan,0.625813812764343,0.852933832242087,0.5646239500654998,0.6052161853273901,0.48048128342239566,0.9418983459472654,nan,nan,nan,0.5876624246875507,0.8254868022501078,0.4874134000429321,0.5431857202705406,0.4945637761866223
0,../weights\res50_cls_cce_1_tuned_best.pth,,,0.5,0.9467831850051878,nan,nan,nan,0.47277798078953187,0.8368070981639512,0.4985885628887833,0.555716262105393,0.0,0.9392778873443601,nan,nan,nan,0.47112834156413635,0.7995911103106598,0.4969542770931981,0.5834025705998345,0.004565408252852979
0,../weights\res50_cls_cce_2_tuned_best.pth,,,0.5,0.9528892040252683,nan,nan,nan,0.6374276936987489,0.8690250611313797,0.47777533463430655,0.5956869027314781,0.6072234762978312,0.9433948993682859,nan,nan,nan,0.570476360616961,0.8228220296253161,0.5000295333397966,0.6101449610967007,0.3489089184060307
0,../weights\se154_cls_cce_0_tuned_best.pth,,,0.5,0.9535111188888548,nan,nan,nan,0.6385860891447684,0.8613293322176011,0.5554316925652292,0.6450284728621706,0.49255485893407275,0.9425747394561765,nan,nan,nan,0.47912811247552395,0.8272509341618741,0.47168685314192343,0.6020630288730063,0.01551163372529203
0,../weights\se154_cls_cce_1_tuned_best.pth,,,0.5,0.9514808654785154,nan,nan,nan,0.6200240976351876,0.8549623626330782,0.5194362867327896,0.5766543380223301,0.5290434031525525,0.9358016252517698,nan,nan,nan,0.4366853291496555,0.8096571318168608,0.3979365138204144,0.5391476709613466,0.0
0,../weights\se154_cls_cce_2_tuned_best.pth,,,0.5,0.944582939147949,nan,nan,nan,0.635209756267103,0.8107790797798656,0.5592462116481709,0.6227822375774794,0.5480314960628961,0.9268928766250608,nan,nan,nan,0.5852384068403408,0.7248517905452209,0.48159720630881,0.5953800741444015,0.5391245563629307
