seed,init_weight,loc_weight,loc_platt,loc_thresh,pipeline_acc_uncal,pipeline_loc_precision_uncal,pipeline_loc_recall_uncal,pipeline_loc_f1_uncal,pipeline_macroF1_damage_uncal,pipeline_f1_no_damage_uncal,pipeline_f1_minor_uncal,pipeline_f1_major_uncal,pipeline_f1_destroyed_uncal,pipeline_acc_cal,pipeline_loc_precision_cal,pipeline_loc_recall_cal,pipeline_loc_f1_cal,pipeline_macroF1_damage_cal,pipeline_f1_no_damage_cal,pipeline_f1_minor_cal,pipeline_f1_major_cal,pipeline_f1_destroyed_cal
0,weights\se154_cls_cce_0_idabd_finetune_best.pth,idabd_stage1_loc_ft_checkpoints\se154_loc_2_1_best_idabd_ft_last.pth,idabd_stage1_loc_ft_checkpoints\se154_loc_2_1_best_idabd_platt.npz,0.5,0.8684448003768919,0.7177664479785753,0.9673981473427581,0.8240927134679824,0.398232448325125,0.6960212792318897,0.41486223584168197,0.48204627822692836,0.0,0.8631958961486814,0.7177664479785753,0.9673981473427581,0.8240927134679824,0.38528773080968315,0.7124693762328267,0.32216376418692244,0.5049820776743714,0.0015357051446121689
