seed,init_weight,loc_weight,loc_platt,loc_thresh,fusion_p,alpha_contrast,alpha_edge,clahe_clip,clahe_grid,canny_t1,canny_t2,edge_dilate,pipeline_acc_uncal,pipeline_loc_precision_uncal,pipeline_loc_recall_uncal,pipeline_loc_f1_uncal,pipeline_macroF1_damage_uncal,pipeline_f1_no_damage_uncal,pipeline_f1_minor_uncal,pipeline_f1_major_uncal,pipeline_f1_destroyed_uncal,pipeline_acc_cal,pipeline_loc_precision_cal,pipeline_loc_recall_cal,pipeline_loc_f1_cal,pipeline_macroF1_damage_cal,pipeline_f1_no_damage_cal,pipeline_f1_minor_cal,pipeline_f1_major_cal,pipeline_f1_destroyed_cal
0,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\weights\se154_cls_cce_1_tuned_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_ft_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_platt.npz,0.5,1.0,0.65,0.35,2.0,8,50,150,1,0.8807581663131712,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.3734050959341303,0.7109047689952639,0.24825383500462322,0.534461779736634,0.0,0.8635531663894651,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.3763495239318223,0.6322842019562418,0.3889715584766439,0.4841423352944037,0.0
0,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\weights\se154_cls_cce_2_tuned_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_ft_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_platt.npz,0.5,1.0,0.65,0.35,2.0,8,50,150,1,0.8857177495956419,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.40382600374853067,0.7201392987583766,0.39702669158062653,0.4981380246551195,0.0,0.8507876396179197,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.3601988847793538,0.5790754616016204,0.35427164662024313,0.5074484308955518,0.0
0,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\weights\dpn92_cls_cce_0_tuned_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_ft_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_platt.npz,0.5,0.75,0.45,0.1,2.0,8,80,200,0,1,1,True,4.0,0.8628338575363157,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.4079019476244103,0.633744661821148,0.40452974070531517,0.5137641868781082,0.07956920109306972,0.8722620010375974,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.40539766980939795,0.681161533772394,0.4071118179496326,0.5333173275155652,0.0
0,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\weights\dpn92_cls_cce_1_tuned_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_ft_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_platt.npz,0.5,0.75,0.45,0.1,2.0,8,80,200,0,1,1,True,4.0,0.8489153385162351,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.37474158892222426,0.5497617265960377,0.3948128104599561,0.5063048332580857,0.04808698537481752,0.8534554243087766,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.3660484208859023,0.5729333175078084,0.39263897234896383,0.4911828813892969,0.007438512297540045
0,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\weights\dpn92_cls_cce_2_tuned_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_ft_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_platt.npz,0.5,0.75,0.45,0.1,2.0,8,80,200,0,1,1,True,4.0,0.8615856170654295,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.3787469297080139,0.6604992938587734,0.3493845259509066,0.4716854766451556,0.0334184223772198,0.8706343173980711,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.4226749630464451,0.7031183939173449,0.29942086746869356,0.5396626860603302,0.14849790473941163
0,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\weights\res34_cls2_0_tuned_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_ft_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_platt.npz,0.5,0.75,0.45,0.1,2.0,8,80,200,0,1,1,True,4.0,0.8707412481307981,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.40240716628496837,0.6794969186157735,0.3873108037942523,0.470564770644784,0.0722561720850636,0.8703361749649046,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.3747445048567733,0.6895740153979839,0.34813910568306033,0.438781010184011,0.022483888162037967
0,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\weights\res34_cls2_1_tuned_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_ft_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_platt.npz,0.5,0.75,0.45,0.1,2.0,8,80,200,0,1,1,True,4.0,0.8515037298202512,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.37023993364026336,0.5875438157030892,0.4259098503802468,0.4428784855848775,0.02462758289283985,0.877539277076721,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.39334142353741286,0.7023563899457367,0.4204902426847005,0.45051906151921417,0.0
0,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\weights\res34_cls2_2_tuned_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_ft_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_platt.npz,0.5,0.75,0.45,0.1,2.0,8,80,200,0,1,1,True,4.0,0.8558101654052732,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.3609068074681454,0.629481862181505,0.3706750120274174,0.4087018440675976,0.03476851159606171,0.8704576492309568,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.3839501548626958,0.6869033387913914,0.3428025958268968,0.42783962680953114,0.07825505802296379
0,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\weights\res50_cls_cce_0_tuned_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_ft_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_platt.npz,0.5,0.75,0.45,0.1,2.0,8,80,200,0,1,1,True,4.0,0.8784393072128294,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.404476303100336,0.7237117446761059,0.43237860519131727,0.4146802373769178,0.047134625157003104,0.8799028396606443,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.4092088121750851,0.7262512353507896,0.41092043094414865,0.44924777076267713,0.05041581164272491
0,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\weights\res50_cls_cce_1_tuned_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_ft_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_platt.npz,0.5,0.75,0.45,0.1,2.0,8,80,200,0,1,1,True,4.0,0.8757656812667844,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.43067997391652413,0.7017490512638399,0.4266491031738626,0.5422630871975309,0.052058654030863245,0.8758355379104612,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.385549091356536,0.7187422309130782,0.3123387166143387,0.45430405562627363,0.05681136227245323
0,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\weights\res50_cls_cce_2_tuned_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_ft_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_platt.npz,0.5,0.75,0.45,0.1,2.0,8,80,200,0,1,1,True,4.0,0.8704692125320432,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.4185100199147222,0.6916717009649771,0.3894943194475381,0.5180041093217309,0.07486994992464267,0.8792852163314817,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.4143227105709831,0.7203680888391688,0.3734404278403709,0.4871850819919759,0.07629724361241665
0,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\weights\se154_cls_cce_0_tuned_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_ft_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_platt.npz,0.5,0.75,0.45,0.1,2.0,8,80,200,0,1,1,True,4.0,0.8823853731155393,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.4317826083100792,0.7195719728211126,0.4725171482382001,0.4731393368215971,0.06190197535940689,0.8779133558273313,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.4007085779830988,0.7278975229788572,0.3204937921248665,0.42689471356687736,0.12754828326179402
0,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\weights\se154_cls_cce_1_tuned_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_ft_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_platt.npz,0.5,0.75,0.45,0.1,2.0,8,80,200,0,1,1,True,4.0,0.8700551986694334,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.4067449375416356,0.6766897651043855,0.39411929889267916,0.5014086501026391,0.05476203606683871,0.8693479299545286,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.3889524279347328,0.6862247229722126,0.33940491288965985,0.5064354485576339,0.023744627319424897
0,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\weights\se154_cls_cce_2_tuned_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_ft_best.pth,C:\Users\asmae mouradi\Documents\GitHub\xview2_1st_place_solution\new_approach\idabd_stage1_loc_ft_checkpoints\dpn92_loc_0_tuned_best_idabd_platt.npz,0.5,0.75,0.45,0.1,2.0,8,80,200,0,1,1,True,4.0,0.8790795803070066,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.4279879886605126,0.701267008421187,0.41127007879935823,0.5260093903182563,0.07340547710324852,0.8719104528427122,0.7547491684627416,0.9480869115100385,0.8404423849229798,0.4051720887732993,0.6794786246448461,0.38497704196390164,0.4680037985310501,0.08822888995339946
